"DateTime","Average USD","Average USD"
"2018-12-09 00:00:00",,
"2018-12-10 00:00:00",,
"2018-12-11 00:00:00",,
"2018-12-12 00:00:00",,
"2018-12-13 00:00:00",34.86,34.86
"2018-12-14 00:00:00",,
"2018-12-15 00:00:00",20.95,20.95
"2018-12-16 00:00:00",24.85,24.85
"2018-12-17 00:00:00",21.12,21.12
"2018-12-18 00:00:00",39.51,39.51
"2018-12-19 00:00:00",25.01,25.01
"2018-12-20 00:00:00",32.55,32.55
"2018-12-21 00:00:00",57.21,57.21
"2018-12-22 00:00:00",30.02,30.02
"2018-12-23 00:00:00",29.34,29.34
"2018-12-24 00:00:00",68.89,68.89
"2018-12-25 00:00:00",193.85,193.85
"2018-12-26 00:00:00",,
"2018-12-27 00:00:00",77.06,77.06
"2018-12-28 00:00:00",19.97,19.97
"2018-12-29 00:00:00",73.26,73.26
"2018-12-30 00:00:00",35.87,35.87
"2018-12-31 00:00:00",,
"2019-01-01 00:00:00",38.78,38.78
"2019-01-02 00:00:00",,
"2019-01-03 00:00:00",61.14,61.14
"2019-01-04 00:00:00",56.74,56.74
"2019-01-05 00:00:00",,
"2019-01-06 00:00:00",,
"2019-01-07 00:00:00",85.3,85.3
"2019-01-08 00:00:00",54.15,54.15
"2019-01-09 00:00:00",60.59,60.59
"2019-01-10 00:00:00",289.3,289.3
"2019-01-11 00:00:00",37.35,37.35
"2019-01-12 00:00:00",,
"2019-01-13 00:00:00",85.39,85.39
"2019-01-14 00:00:00",,
"2019-01-15 00:00:00",,
"2019-01-16 00:00:00",47.93,47.93
"2019-01-17 00:00:00",39.12,39.12
"2019-01-18 00:00:00",39.32,39.32
"2019-01-19 00:00:00",65.2,65.2
"2019-01-20 00:00:00",45.4,45.4
"2019-01-21 00:00:00",45.28,45.28
"2019-01-22 00:00:00",87.26,87.26
"2019-01-23 00:00:00",41.24,41.24
"2019-01-24 00:00:00",40.41,40.41
"2019-01-25 00:00:00",40.69,40.69
"2019-01-26 00:00:00",50.64,50.64
"2019-01-27 00:00:00",40.37,40.37
"2019-01-28 00:00:00",,
"2019-01-29 00:00:00",,
"2019-01-30 00:00:00",35.56,35.56
"2019-01-31 00:00:00",31.83,31.83
"2019-02-01 00:00:00",31.9,31.9
"2019-02-02 00:00:00",,
"2019-02-03 00:00:00",35.53,35.53
"2019-02-04 00:00:00",,
"2019-02-05 00:00:00",34.44,34.44
"2019-02-06 00:00:00",,
"2019-02-07 00:00:00",,
"2019-02-08 00:00:00",41.71,41.71
"2019-02-09 00:00:00",48.93,48.93
"2019-02-10 00:00:00",46,46
"2019-02-11 00:00:00",,
"2019-02-12 00:00:00",,
"2019-02-13 00:00:00",,
"2019-02-14 00:00:00",48.84,48.84
"2019-02-15 00:00:00",,
"2019-02-16 00:00:00",37.08,37.08
"2019-02-17 00:00:00",,
"2019-02-18 00:00:00",254.37,254.37
"2019-02-19 00:00:00",46.5,46.5
"2019-02-20 00:00:00",73.26,73.26
"2019-02-21 00:00:00",127.28,127.28
"2019-02-22 00:00:00",78.46,78.46
"2019-02-23 00:00:00",69.71,69.71
"2019-02-24 00:00:00",58.47,58.47
"2019-02-25 00:00:00",,
"2019-02-26 00:00:00",,
"2019-02-27 00:00:00",27.2,27.2
"2019-02-28 00:00:00",47.2,47.2
"2019-03-01 00:00:00",,
"2019-03-02 00:00:00",58.71,58.71
"2019-03-03 00:00:00",,
"2019-03-04 00:00:00",,
"2019-03-05 00:00:00",42.71,42.71
"2019-03-06 00:00:00",104.23,104.23
"2019-03-07 00:00:00",,
"2019-03-08 00:00:00",,
"2019-03-09 00:00:00",,
"2019-03-10 00:00:00",,
"2019-03-11 00:00:00",107.14,107.14
"2019-03-12 00:00:00",,
"2019-03-13 00:00:00",48.65,48.65
"2019-03-14 00:00:00",53.79,53.79
"2019-03-15 00:00:00",103.51,103.51
"2019-03-16 00:00:00",62.47,62.47
"2019-03-17 00:00:00",,
"2019-03-18 00:00:00",,
"2019-03-19 00:00:00",,
"2019-03-20 00:00:00",87.5,87.5
"2019-03-21 00:00:00",63.97,63.97
"2019-03-22 00:00:00",53.12,53.12
"2019-03-23 00:00:00",,
"2019-03-24 00:00:00",62.88,62.88
"2019-03-25 00:00:00",260.21,260.21
"2019-03-26 00:00:00",267.64,267.64
"2019-03-27 00:00:00",174.24,174.24
"2019-03-28 00:00:00",69.04,69.04
"2019-03-29 00:00:00",247.72,247.72
"2019-03-30 00:00:00",106.21,106.21
"2019-03-31 00:00:00",76.12,76.12
"2019-04-01 00:00:00",49.56,49.56
"2019-04-02 00:00:00",,
"2019-04-03 00:00:00",,
"2019-04-04 00:00:00",112.3,112.3
"2019-04-05 00:00:00",47.22,47.22
"2019-04-06 00:00:00",617.24,617.24
"2019-04-07 00:00:00",105.15,105.15
"2019-04-08 00:00:00",108.81,108.81
"2019-04-09 00:00:00",,
"2019-04-10 00:00:00",80.64,80.64
"2019-04-11 00:00:00",95.76,95.76
"2019-04-12 00:00:00",57.76,57.76
"2019-04-13 00:00:00",107.79,107.79
"2019-04-14 00:00:00",130.63,130.63
"2019-04-15 00:00:00",48.61,48.61
"2019-04-16 00:00:00",72.24,72.24
"2019-04-17 00:00:00",56.6,56.6
"2019-04-18 00:00:00",78.17,78.17
"2019-04-19 00:00:00",,
"2019-04-20 00:00:00",72.54,72.54
"2019-04-21 00:00:00",72.73,72.73
"2019-04-22 00:00:00",124.77,124.77
"2019-04-23 00:00:00",119.73,119.73
"2019-04-24 00:00:00",88.87,88.87
"2019-04-25 00:00:00",82.83,82.83
"2019-04-26 00:00:00",,
"2019-04-27 00:00:00",,
"2019-04-28 00:00:00",182.03,182.03
"2019-04-29 00:00:00",62.64,62.64
"2019-04-30 00:00:00",,
"2019-05-01 00:00:00",,
"2019-05-02 00:00:00",,
"2019-05-03 00:00:00",78.06,78.06
"2019-05-04 00:00:00",108.31,108.31
"2019-05-05 00:00:00",,
"2019-05-06 00:00:00",71.71,71.71
"2019-05-07 00:00:00",100.89,100.89
"2019-05-08 00:00:00",83.01,83.01
"2019-05-09 00:00:00",94.53,94.53
"2019-05-10 00:00:00",85.29,85.29
"2019-05-11 00:00:00",69.07,69.07
"2019-05-12 00:00:00",,
"2019-05-13 00:00:00",306.66,306.66
"2019-05-14 00:00:00",88.23,88.23
"2019-05-15 00:00:00",109.14,109.14
"2019-05-16 00:00:00",148,148
"2019-05-17 00:00:00",190.73,190.73
"2019-05-18 00:00:00",257.27,257.27
"2019-05-19 00:00:00",531.45,531.45
