DateTime,Number of sales,Average USD,Sales USD,Active market wallets,Unique buyers
2020-07-06,0.0,0.0,0.0,0.0,0.0
2020-07-07,13.0,38.71,503.29,7.0,4.0
2020-07-08,14.0,46.69,653.59,5.0,3.0
2020-07-09,28.0,40.95,1146.64,4.0,2.0
2020-07-10,30.0,47.36,1420.9,8.0,4.0
2020-07-11,37.0,42.12,1558.34,8.0,4.0
2020-07-12,14.0,66.33,928.63,8.0,4.0
2020-07-13,1.0,39.93,39.93,2.0,1.0
2020-07-14,27.0,62.32,1682.77,3.0,1.0
2020-07-15,0.0,0.0,0.0,0.0,0.0
2020-07-16,9.0,57.52,517.68,7.0,2.0
2020-07-17,3.0,55.3,165.89,4.0,2.0
2020-07-18,31.0,48.58,1506.09,7.0,3.0
2020-07-19,13.0,40.95,532.35,6.0,3.0
2020-07-20,2.0,38.77,77.55,4.0,2.0
2020-07-21,11.0,42.75,470.29,4.0,3.0
2020-07-22,10.0,45.61,456.12,4.0,2.0
2020-07-23,2.0,93.58,187.16,2.0,1.0
2020-07-24,0.0,0.0,0.0,0.0,0.0
2020-07-25,19.0,49.6,942.32,6.0,3.0
2020-07-26,0.0,0.0,0.0,0.0,0.0
2020-07-27,10.0,10.04,100.4,4.0,2.0
2020-07-28,2.0,51.88,103.77,4.0,2.0
2020-07-29,1.0,64.39,64.39,2.0,1.0
2020-07-30,0.0,0.0,0.0,0.0,0.0
2020-07-31,1.0,43.15,43.15,2.0,1.0
2020-08-01,2.0,46.91,93.82,2.0,1.0
2020-08-02,14.0,76.41,1069.75,7.0,4.0
2020-08-03,9.0,46.6,419.39,2.0,1.0
2020-08-04,4001.0,55.8,223273.85,306.0,305.0
2020-08-05,671.0,53.88,36151.5,91.0,82.0
2020-08-06,153.0,57.1,8736.48,18.0,10.0
2020-08-07,25.0,67.03,1675.75,21.0,10.0
2020-08-08,130.0,82.07,10669.07,27.0,14.0
2020-08-09,92.0,169.4,15584.55,24.0,12.0
2020-08-10,19.0,70.57,1340.74,12.0,5.0
2020-08-11,12.0,95.79,1149.47,8.0,4.0
2020-08-12,12.0,85.28,1023.34,7.0,3.0
2020-08-13,14.0,75.95,1063.35,11.0,5.0
2020-08-14,130.0,99.97,12995.49,31.0,15.0
2020-08-15,15.0,62.01,930.08,6.0,3.0
2020-08-16,307.0,63.7,19554.59,21.0,11.0
2020-08-17,35.0,68.81,2408.29,13.0,9.0
2020-08-18,4.0,105.98,423.9,5.0,3.0
2020-08-19,11.0,107.78,1185.54,8.0,4.0
2020-08-20,9.0,82.54,742.82,10.0,6.0
2020-08-21,25.0,98.18,2454.62,13.0,7.0
2020-08-22,1.0,31.28,31.28,2.0,1.0
2020-08-23,72.0,71.6,5155.22,18.0,11.0
2020-08-24,14.0,88.79,1243.03,9.0,4.0
2020-08-25,16.0,79.41,1270.58,8.0,4.0
2020-08-26,1.0,38.07,38.07,2.0,1.0
2020-08-27,15.0,162.42,2436.35,10.0,5.0
2020-08-28,20.0,136.95,2739.02,10.0,4.0
2020-08-29,5.0,119.18,595.88,4.0,2.0
2020-08-30,5.0,56.67,283.33,5.0,3.0
2020-08-31,6.0,56.23,337.36,6.0,3.0
2020-09-01,1.0,54.41,54.41,2.0,1.0
2020-09-02,0.0,0.0,0.0,0.0,0.0
2020-09-03,0.0,0.0,0.0,0.0,0.0
2020-09-04,5.0,91.08,455.38,6.0,3.0
2020-09-05,14.0,112.41,1573.74,6.0,3.0
2020-09-06,36.0,68.96,2482.7,15.0,8.0
2020-09-07,24.0,116.15,2787.53,10.0,4.0
2020-09-08,13.0,87.84,1141.97,15.0,9.0
2020-09-09,32.0,78.94,2526.13,13.0,7.0
2020-09-10,29.0,97.16,2817.65,17.0,7.0
2020-09-11,33.0,182.96,6037.81,24.0,14.0
2020-09-12,10.0,1079.57,10795.66,6.0,3.0
2020-09-13,6.0,87.24,523.43,10.0,5.0
2020-09-14,2.0,107.81,215.63,4.0,2.0
2020-09-15,1265.0,62.18,78651.8,324.0,317.0
2020-09-16,1307.0,51.06,66741.06,322.0,303.0
2020-09-17,1135.0,61.42,69709.99,313.0,301.0
2020-09-18,1448.0,59.53,86194.41,311.0,270.0
2020-09-19,146.0,168.7,24630.76,52.0,23.0
2020-09-20,58.0,164.42,9536.38,23.0,10.0
2020-09-21,33.0,153.98,5081.29,23.0,11.0
2020-09-22,127.0,201.63,25607.43,31.0,11.0
2020-09-23,157.0,182.7,28683.34,55.0,25.0
2020-09-24,160.0,170.08,27212.86,44.0,20.0
2020-09-25,94.0,216.05,20308.35,43.0,18.0
2020-09-26,68.0,157.83,10732.33,31.0,12.0
2020-09-27,139.0,216.63,30110.92,44.0,17.0
2020-09-28,112.0,165.15,18496.34,30.0,16.0
2020-09-29,84.0,203.98,17134.01,15.0,8.0
2020-09-30,111.0,214.49,23808.14,22.0,11.0
2020-10-01,73.0,205.68,15014.35,10.0,5.0
2020-10-02,161.0,166.48,26803.36,20.0,11.0
2020-10-03,9.0,164.2,1477.83,6.0,3.0
2020-10-04,52.0,147.33,7661.32,14.0,9.0
2020-10-05,42.0,162.86,6839.96,23.0,13.0
2020-10-06,10.0,291.93,2919.26,12.0,6.0
2020-10-07,19.0,209.39,3978.49,25.0,13.0
2020-10-08,92.0,176.71,16257.64,20.0,11.0
2020-10-09,92.0,237.25,21826.89,15.0,9.0
2020-10-10,45.0,260.43,11719.57,23.0,10.0
2020-10-11,59.0,185.12,10922.27,36.0,18.0
2020-10-12,77.0,259.64,19992.25,20.0,9.0
2020-10-13,42.0,416.46,17491.43,14.0,6.0
2020-10-14,77.0,525.44,40459.24,27.0,11.0
2020-10-15,209.0,553.22,115623.43,39.0,20.0
2020-10-16,23.0,309.67,7122.51,13.0,7.0
2020-10-17,76.0,460.67,35011.21,35.0,16.0
2020-10-18,76.0,465.51,35378.39,40.0,24.0
2020-10-19,56.0,381.3,21352.95,24.0,12.0
2020-10-20,79.0,241.54,19081.33,24.0,13.0
2020-10-21,51.0,359.48,18333.34,26.0,12.0
2020-10-22,30.0,317.57,9527.01,18.0,8.0
2020-10-23,43.0,355.71,15295.67,13.0,7.0
2020-10-24,15.0,257.4,3861.05,9.0,5.0
2020-10-25,22.0,258.72,5691.87,15.0,8.0
2020-10-26,43.0,173.0,7438.87,20.0,11.0
2020-10-27,3.0,191.35,574.04,4.0,2.0
2020-10-28,13.0,146.51,1904.63,13.0,9.0
