"DateTime","Unique buyers","Unique buyers"
"2022-04-09 00:00:00",10429,10429
"2022-04-10 00:00:00",9521,9521
"2022-04-11 00:00:00",8686,8686
"2022-04-12 00:00:00",8229,8229
"2022-04-13 00:00:00",8203,8203
"2022-04-14 00:00:00",7662,7662
"2022-04-15 00:00:00",8444,8444
"2022-04-16 00:00:00",7920,7920
"2022-04-17 00:00:00",7689,7689
"2022-04-18 00:00:00",9443,9443
"2022-04-19 00:00:00",8380,8380
"2022-04-19 23:59:59",7941,7941
"2022-04-20 23:59:59",8285,8285
"2022-04-21 23:59:59",8390,8390
"2022-04-22 23:59:59",7860,7860
"2022-04-23 23:59:59",7760,7760
"2022-04-24 23:59:59",8681,8681
"2022-04-25 23:59:59",8469,8469
"2022-04-26 23:59:59",7844,7844
"2022-04-27 23:59:59",1859,1859
"2022-04-28 23:59:59",5101,5101
"2022-04-29 23:59:59",6909,6909
"2022-05-01 00:00:00",6916,6916
"2022-05-02 00:00:00",6962,6962
"2022-05-03 00:00:00",7053,7053
"2022-05-04 00:00:00",6177,6177
"2022-05-05 00:00:00",6391,6391
"2022-05-06 00:00:00",5576,5576
"2022-05-07 00:00:00",5632,5632
"2022-05-08 00:00:00",5286,5286
"2022-05-09 00:00:00",5276,5276
"2022-05-10 00:00:00",4712,4712
"2022-05-11 00:00:00",5469,5469
"2022-05-12 00:00:00",5318,5318
"2022-05-13 00:00:00",5129,5129
"2022-05-14 00:00:00",2676,2676
"2022-05-15 00:00:00",4704,4704
